VERSION;TYPE;PEERS;ROUTES;BLOCKSIZE;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8;imex;56;31623;;59758;24285;215648;55511;222044;406;91.681708219;2021-12-08@10:05:48
v2.0.8;imex;56;31623;;59758;24285;215984;55486;221944;408;92.104395465;2021-12-08@10:07:23
v2.0.8;single;56;31623;;59758;24285;28992;8831;35324;433;97.751392193;2021-12-08@10:09:37
v2.0.8;single;56;31623;;59758;24285;29156;8814;35256;427;96.402729970;2021-12-08@10:11:16
v2.0.8;single;56;31623;;59758;24285;29028;8788;35152;427;96.397286775;2021-12-08@10:12:54
v2.0.8;single;56;31623;;59758;24285;29072;8852;35408;425;95.973269697;2021-12-08@10:14:33
v2.0.8;single;56;31623;;59758;24285;28788;8754;35016;420;94.841135407;2021-12-08@10:16:10
v2.0.8;single;56;31623;;59758;24285;28968;8787;35148;429;96.885858180;2021-12-08@10:17:49
v2.0.8;single;56;31623;;59758;24285;29084;8815;35260;430;97.200190073;2021-12-08@10:19:28
v2.0.8;single;56;31623;;59758;24285;29232;8816;35264;422;95.318085951;2021-12-08@10:21:05
v2.0.8;mulimex;56;31623;;59758;24285;524208;132570;530280;716;161.948015906;2021-12-08@10:24:24
v2.0.8;mulimex;56;31623;;59758;24285;524228;132589;530356;718;163.061667192;2021-12-08@10:27:10
v2.0.8;mulimex;56;31623;;59758;24285;524176;132580;530320;720;162.980213869;2021-12-08@10:29:55
v2.0.8;mulimex;56;31623;;59758;24285;524280;132610;530440;720;163.224117724;2021-12-08@10:32:42
v2.0.8;mulimex;56;31623;;59758;24285;525116;132875;531500;720;163.238807927;2021-12-08@10:35:28
v2.0.8;mulimex;56;31623;;59758;24285;524284;132589;530356;719;163.292320790;2021-12-08@10:38:14
v2.0.8;mulimex;56;31623;;59758;24285;524116;132572;530288;720;163.067451590;2021-12-08@10:41:00
v2.0.8;mulimex;56;31623;;59758;24285;524388;132639;530556;720;163.206057859;2021-12-08@10:43:47
v2.0.8;multi;100;31623;;60390;24233;601344;151833;607332;1513;344.883511822;2021-12-08@10:50:26
v2.0.8;multi;100;31623;;60390;24233;624400;157645;630580;1165;268.780763274;2021-12-08@10:56:03
v2.0.8;multi;100;31623;;60390;24233;623584;157430;629720;1377;313.470390920;2021-12-08@11:01:21
v2.0.8;multi;100;31623;;60390;24233;621912;156976;627904;1245;288.208275459;2021-12-08@11:07:17
v2.0.8;multi;100;31623;;60390;24233;617444;155895;623580;1230;283.293392755;2021-12-08@11:13:09
v2.0.8;multi;100;31623;;60390;24233;612280;154578;618312;1496;341.697738777;2021-12-08@11:18:54
v2.0.8;multi;100;31623;;60390;24233;616216;155535;622140;1219;282.210077287;2021-12-08@11:24:44
v2.0.8;multi;100;31623;;60390;24233;610368;154137;616548;1346;307.148932535;2021-12-08@11:29:55
v2.0.8;imex;100;31623;;60390;24233;344400;87650;350600;756;171.078737269;2021-12-08@11:33:53
v2.0.8;imex;100;31623;;60390;24233;344428;87661;350644;734;166.334170376;2021-12-08@11:36:42
v2.0.8;imex;100;31623;;60390;24233;344884;87749;350996;734;166.429060944;2021-12-08@11:39:30
v2.0.8;imex;100;31623;;60390;24233;343984;87595;350380;729;165.233216802;2021-12-08@11:42:18
v2.0.8;imex;100;31623;;60390;24233;344632;87697;350788;733;166.079004371;2021-12-08@11:45:06
v2.0.8;imex;100;31623;;60390;24233;344520;87649;350596;728;165.027959638;2021-12-08@11:47:53
v2.0.8;imex;100;31623;;60390;24233;344444;87679;350716;734;166.313666528;2021-12-08@11:50:42
v2.0.8;imex;100;31623;;60390;24233;344544;87714;350856;742;168.042208415;2021-12-08@11:53:33
v2.0.8;single;100;31623;;60390;24233;32512;9612;38448;775;175.458575666;2021-12-08@11:57:31
v2.0.8;single;100;31623;;60390;24233;31908;9567;38268;761;172.604947657;2021-12-08@12:00:25
v2.0.8;single;100;31623;;60390;24233;32140;9563;38252;752;170.498530623;2021-12-08@12:03:17
v2.0.8;single;100;31623;;60390;24233;31796;9534;38136;756;171.451913360;2021-12-08@12:06:10
v2.0.8;single;100;31623;;60390;24233;32340;9575;38300;761;172.493975304;2021-12-08@12:09:04
v2.0.8;single;100;31623;;60390;24233;32116;9537;38148;760;172.280034669;2021-12-08@12:11:58
v2.0.8;single;100;31623;;60390;24233;32516;9591;38364;763;172.952830973;2021-12-08@12:14:53
v2.0.8;single;100;31623;;60390;24233;32552;9629;38516;788;178.451672749;2021-12-08@12:17:53
v2.0.8;mulimex;100;31623;;60390;24233;916628;230687;922748;1425;325.732562101;2021-12-08@12:24:19
v2.0.8;mulimex;100;31623;;60390;24233;932556;234656;938624;1161;267.619864333;2021-12-08@12:29:55
v2.0.8;mulimex;100;31623;;60390;24233;926924;233216;932864;1461;333.811069823;2021-12-08@12:35:32
v2.0.8;mulimex;100;31623;;60390;24233;929632;233976;935904;1100;253.630645455;2021-12-08@12:40:54
v2.0.8;mulimex;100;31623;;60390;24233;928928;233787;935148;1260;290.833195027;2021-12-08@12:46:53
v2.0.8;mulimex;100;31623;;60390;24233;913212;229879;919516;1492;341.626259673;2021-12-08@12:52:38
v2.0.8;mulimex;100;31623;;60390;24233;917728;230936;923744;1384;315.460346912;2021-12-08@12:57:56
v2.0.8;mulimex;100;31623;;60390;24233;911564;229425;917700;1529;349.187945591;2021-12-08@13:03:49
v2.0.8;multi;178;31623;;60806;24427;1036860;260700;1042800;2811;646.972937321;2021-12-08@13:16:10
v2.0.8;multi;178;31623;;60806;24427;1115996;280495;1121980;2035;468.615300090;2021-12-08@13:30:04
v2.0.8;multi;178;31623;;60806;24427;1057076;265842;1063368;2272;525.077433498;2021-12-08@13:41:04
v2.0.8;multi;178;31623;;60806;24427;1054104;265004;1060016;1940;445.469762335;2021-12-08@13:50:44
v2.0.8;multi;178;31623;;60806;24427;1086820;273284;1093136;2527;576.678661107;2021-12-08@14:00:24
v2.0.8;multi;178;31623;;60806;24427;1059064;266319;1065276;2347;539.411727796;2021-12-08@14:11:38
v2.0.8;multi;178;31623;;60806;24427;1081752;271998;1087992;2553;581.829601419;2021-12-08@14:21:23
v2.0.8;multi;178;31623;;60806;24427;1036788;260791;1043164;2642;609.570901367;2021-12-08@14:32:43
v2.0.8;imex;178;31623;;60806;24427;575180;145340;581360;1481;336.651069271;2021-12-08@14:40:17
v2.0.8;imex;178;31623;;60806;24427;575636;145445;581780;1338;304.413725084;2021-12-08@14:45:24
v2.0.8;imex;178;31623;;60806;24427;575072;145286;581144;1542;354.070235998;2021-12-08@14:51:21
v2.0.8;imex;178;31623;;60806;24427;575116;145294;581176;1355;308.168328292;2021-12-08@14:56:31
v2.0.8;imex;178;31623;;60806;24427;575432;145462;581848;1326;301.578053363;2021-12-08@15:01:35
v2.0.8;imex;178;31623;;60806;24427;575928;145487;581948;1500;341.408838533;2021-12-08@15:07:19
v2.0.8;imex;178;31623;;60806;24427;574992;145311;581244;1420;322.526401057;2021-12-08@15:12:44
v2.0.8;imex;178;31623;;60806;24427;575280;145320;581280;1414;321.301434860;2021-12-08@15:18:08
v2.0.8;single;178;31623;;60806;24427;38084;11030;44120;1515;345.289206830;2021-12-08@15:25:40
v2.0.8;single;178;31623;;60806;24427;37424;10899;43596;1477;336.220475529;2021-12-08@15:31:18
v2.0.8;single;178;31623;;60806;24427;37612;10900;43600;1598;366.610944496;2021-12-08@15:37:28
v2.0.8;single;178;31623;;60806;24427;37036;10827;43308;1398;318.190836344;2021-12-08@15:42:48
v2.0.8;single;178;31623;;60806;24427;37712;10921;43684;1415;321.954921245;2021-12-08@15:48:12
v2.0.8;single;178;31623;;60806;24427;37636;10960;43840;1400;318.999584610;2021-12-08@15:53:33
v2.0.8;single;178;31623;;60806;24427;37396;10804;43216;1373;312.399063378;2021-12-08@15:58:47
v2.0.8;single;178;31623;;60806;24427;37112;10810;43240;1430;325.478678293;2021-12-08@16:04:15
v2.0.8;mulimex;178;31623;;60806;24427;1653752;414960;1659840;2441;555.587873145;2021-12-08@16:15:18
v2.0.8;mulimex;178;31623;;60806;24427;1593268;399833;1599332;2624;604.267722703;2021-12-08@16:25:27
v2.0.8;mulimex;178;31623;;60806;24427;1587784;398538;1594152;2413;554.220212078;2021-12-08@16:34:46
v2.0.8;mulimex;178;31623;;60806;24427;1557124;390857;1563428;2570;590.778817550;2021-12-08@16:44:42
v2.0.8;mulimex;178;31623;;60806;24427;1597168;400850;1603400;2602;598.768923543;2021-12-08@16:54:46
v2.0.8;mulimex;178;31623;;60806;24427;1599004;401244;1604976;1649;379.945126131;2021-12-08@17:04:46
v2.0.8;mulimex;178;31623;;60806;24427;1584080;397580;1590320;2595;594.474870469;2021-12-08@17:14:45
v2.0.8;mulimex;178;31623;;60806;24427;1591412;399453;1597812;2635;602.206602542;2021-12-08@17:24:53
v2.0.8;multi;316;31623;;61364;24592;1817408;455885;1823540;4079;940.025651339;2021-12-08@17:43:31
v2.0.8;multi;316;31623;;61364;24592;1817380;455894;1823576;4088;940.532223102;2021-12-08@17:59:17
v2.0.8;multi;316;31623;;61364;24592;1817440;455922;1823688;4108;944.262149929;2021-12-08@18:15:07
v2.0.8;multi;316;31623;;61364;24592;1817604;455939;1823756;4096;940.907790885;2021-12-08@18:30:54
v2.0.8;multi;316;31623;;61364;24592;1817448;455894;1823576;4060;938.543177206;2021-12-08@18:46:39
v2.0.8;multi;316;31623;;61364;24592;1817976;456045;1824180;4107;945.413934584;2021-12-08@19:02:31
v2.0.8;multi;316;31623;;61364;24592;1817576;455937;1823748;4079;940.798451355;2021-12-08@19:18:17
v2.0.8;multi;316;31623;;61364;24592;1847160;463294;1853176;3885;890.428946122;2021-12-08@19:44:11
v2.0.8;imex;316;31623;;61364;24592;984560;247723;990892;2788;637.817606902;2021-12-08@19:58:29
v2.0.8;imex;316;31623;;61364;24592;983444;247418;989672;2572;588.050905900;2021-12-08@20:08:21
v2.0.8;imex;316;31623;;61364;24592;984100;247575;990300;2601;592.756215016;2021-12-08@20:18:16
v2.0.8;imex;316;31623;;61364;24592;983544;247402;989608;2595;592.259221360;2021-12-08@20:28:11
v2.0.8;imex;316;31623;;61364;24592;983388;247426;989704;2538;582.954021881;2021-12-08@20:37:56
v2.0.8;imex;316;31623;;61364;24592;983320;247400;989600;2879;660.381515865;2021-12-08@20:48:59
v2.0.8;imex;316;31623;;61364;24592;984616;247705;990820;2628;600.677377561;2021-12-08@20:59:02
v2.0.8;imex;316;31623;;61364;24592;984460;247649;990596;2436;556.008854656;2021-12-08@21:08:21
v2.0.8;single;316;31623;;61364;24592;43508;12472;49888;2884;657.314033765;2021-12-08@21:22:35
v2.0.8;single;316;31623;;61364;24592;44604;12646;50584;2721;621.343520425;2021-12-08@21:32:58
v2.0.8;single;316;31623;;61364;24592;44628;12665;50660;2978;684.008287181;2021-12-08@21:44:24
v2.0.8;single;316;31623;;61364;24592;44908;12694;50776;2821;646.099908630;2021-12-08@21:55:13
v2.0.8;single;316;31623;;61364;24592;44468;12599;50396;2640;601.153770946;2021-12-08@22:05:16
v2.0.8;single;316;31623;;61364;24592;44252;12564;50256;2851;650.704807431;2021-12-08@23:00:27
v2.0.8;single;316;31623;;61364;24592;43760;12441;49764;2778;633.012615648;2021-12-08@23:11:03
v2.0.8;single;316;31623;;61364;24592;43780;12507;50028;2715;622.376185441;2021-12-08@23:21:30
v2.0.8;mulimex;316;31623;;61364;24592;2738700;686198;2744792;4099;943.279600625;2021-12-08@23:40:30
v2.0.8;mulimex;316;31623;;61364;24592;2738684;686236;2744944;4114;946.200502053;2021-12-08@23:56:25
v2.0.8;mulimex;316;31623;;61364;24592;2740232;686610;2746440;4118;947.239619301;2021-12-09@00:12:22
v2.0.8;mulimex;316;31623;;61364;24592;2740516;686654;2746616;4092;941.296457258;2021-12-09@00:28:13
v2.0.8;mulimex;316;31623;;61364;24592;2739040;686269;2745076;4110;946.010538983;2021-12-09@00:44:08
v2.0.8;mulimex;316;31623;;61364;24592;2738760;686210;2744840;4095;947.546542409;2021-12-09@01:00:05
v2.0.8;mulimex;316;31623;;61364;24592;2739056;686287;2745148;4107;945.049324731;2021-12-09@01:16:00
v2.0.8;mulimex;316;31623;;61364;24592;2739096;686292;2745168;3286;759.732133419;2021-12-09@01:31:57
v2.0.8;multi;10;56234;;89496;27046;142696;37222;148888;187;43.076460176;2021-12-09@01:34:17
v2.0.8;multi;10;56234;;89496;27046;142692;37217;148868;194;44.610942153;2021-12-09@01:35:05
v2.0.8;multi;10;56234;;89496;27046;142788;37191;148764;193;44.413673811;2021-12-09@01:35:53
v2.0.8;multi;10;56234;;89496;27046;142752;37212;148848;193;44.373585357;2021-12-09@01:36:41
v2.0.8;multi;10;56234;;89496;27046;142580;37212;148848;193;44.385711186;2021-12-09@01:37:29
v2.0.8;multi;10;56234;;89496;27046;142560;37221;148884;193;44.464580964;2021-12-09@01:38:17
v2.0.8;multi;10;56234;;89496;27046;142652;37204;148816;193;44.421442437;2021-12-09@01:39:05
v2.0.8;multi;10;56234;;89496;27046;142916;37200;148800;193;44.419207089;2021-12-09@01:39:53
v2.0.8;imex;10;56234;;89496;27046;105644;27935;111740;100;22.747002538;2021-12-09@01:40:30
v2.0.8;imex;10;56234;;89496;27046;105388;27918;111672;105;23.876284289;2021-12-09@01:40:57
v2.0.8;imex;10;56234;;89496;27046;105468;27907;111628;102;23.225126913;2021-12-09@01:41:24
v2.0.8;imex;10;56234;;89496;27046;105416;27891;111564;123;27.996070618;2021-12-09@01:41:56
v2.0.8;imex;10;56234;;89496;27046;105440;27907;111628;106;24.117040667;2021-12-09@01:42:24
v2.0.8;imex;10;56234;;89496;27046;105388;27937;111748;106;24.162428072;2021-12-09@01:42:51
v2.0.8;imex;10;56234;;89496;27046;105340;27892;111568;101;22.983686177;2021-12-09@01:43:18
v2.0.8;imex;10;56234;;89496;27046;105516;27945;111780;104;23.691121022;2021-12-09@01:43:46
v2.0.8;single;10;56234;;89496;27046;34692;10169;40676;102;23.223283493;2021-12-09@01:44:23
v2.0.8;single;10;56234;;89496;27046;34636;10185;40740;109;24.834617029;2021-12-09@01:44:51
v2.0.8;single;10;56234;;89496;27046;34708;10197;40788;108;24.619898505;2021-12-09@01:45:19
v2.0.8;single;10;56234;;89496;27046;34840;10184;40736;109;24.840966122;2021-12-09@01:45:48
v2.0.8;single;10;56234;;89496;27046;34500;10189;40756;110;25.044417012;2021-12-09@01:46:17
v2.0.8;single;10;56234;;89496;27046;34560;10245;40980;103;23.456869516;2021-12-09@01:46:44
v2.0.8;single;10;56234;;89496;27046;34680;10208;40832;105;23.928176334;2021-12-09@01:47:11
v2.0.8;single;10;56234;;89496;27046;34760;10202;40808;106;24.150051670;2021-12-09@01:47:39
v2.0.8;mulimex;10;56234;;89496;27046;189712;49024;196096;188;43.298753541;2021-12-09@01:48:36
v2.0.8;mulimex;10;56234;;89496;27046;189896;48995;195980;194;44.652787154;2021-12-09@01:49:24
v2.0.8;mulimex;10;56234;;89496;27046;189904;49007;196028;194;44.645481839;2021-12-09@01:50:13
v2.0.8;mulimex;10;56234;;89496;27046;189740;49000;196000;195;44.824372111;2021-12-09@01:51:01
v2.0.8;mulimex;10;56234;;89496;27046;189940;49022;196088;194;44.643335669;2021-12-09@01:51:50
v2.0.8;mulimex;10;56234;;89496;27046;190076;49002;196008;194;44.636194098;2021-12-09@01:52:38
v2.0.8;mulimex;10;56234;;89496;27046;189788;49011;196044;195;44.867962880;2021-12-09@01:53:27
v2.0.8;mulimex;10;56234;;89496;27046;189940;49000;196000;194;44.655484407;2021-12-09@01:54:15
v2.0.8;multi;18;56234;;97395;27048;220856;56793;227172;365;84.242500491;2021-12-09@01:55:56
v2.0.8;multi;18;56234;;97395;27048;220944;56797;227188;370;85.299469540;2021-12-09@01:57:25
v2.0.8;multi;18;56234;;97395;27048;221188;56814;227256;371;85.548376086;2021-12-09@01:58:55
v2.0.8;multi;18;56234;;97395;27048;221100;56785;227140;370;85.294809720;2021-12-09@02:00:24
v2.0.8;multi;18;56234;;97395;27048;221248;56814;227256;370;85.313751432;2021-12-09@02:01:53
v2.0.8;multi;18;56234;;97395;27048;220880;56800;227200;370;85.418382552;2021-12-09@02:03:23
v2.0.8;multi;18;56234;;97395;27048;220896;56802;227208;371;85.577290839;2021-12-09@02:04:52
v2.0.8;multi;18;56234;;97395;27048;220920;56825;227300;371;85.487229091;2021-12-09@02:06:22
v2.0.8;imex;18;56234;;97395;27048;138196;36107;144428;174;39.863860580;2021-12-09@02:07:19
v2.0.8;imex;18;56234;;97395;27048;138404;36103;144412;177;40.446869642;2021-12-09@02:08:03
v2.0.8;imex;18;56234;;97395;27048;138384;36080;144320;170;38.827586332;2021-12-09@02:08:46
v2.0.8;imex;18;56234;;97395;27048;138184;36077;144308;173;39.501912238;2021-12-09@02:09:29
v2.0.8;imex;18;56234;;97395;27048;138212;36113;144452;167;38.114783504;2021-12-09@02:10:11
v2.0.8;imex;18;56234;;97395;27048;138320;36096;144384;172;39.300459014;2021-12-09@02:10:54
v2.0.8;imex;18;56234;;97395;27048;138060;36080;144320;172;39.272846939;2021-12-09@02:11:37
v2.0.8;imex;18;56234;;97395;27048;138360;36110;144440;172;39.298479669;2021-12-09@02:12:20
v2.0.8;single;18;56234;;97395;27048;38092;11076;44304;177;40.405539648;2021-12-09@02:13:17
v2.0.8;single;18;56234;;97395;27048;38104;11088;44352;179;40.849114995;2021-12-09@02:14:02
v2.0.8;single;18;56234;;97395;27048;38236;11085;44340;179;40.876602451;2021-12-09@02:14:46
v2.0.8;single;18;56234;;97395;27048;38228;11092;44368;171;39.087449223;2021-12-09@02:15:29
v2.0.8;single;18;56234;;97395;27048;38348;11091;44364;177;40.396962129;2021-12-09@02:16:13
v2.0.8;single;18;56234;;97395;27048;38184;11086;44344;219;49.987324884;2021-12-09@02:17:07
v2.0.8;single;18;56234;;97395;27048;38188;11098;44392;177;40.386130004;2021-12-09@02:17:51
v2.0.8;single;18;56234;;97395;27048;38240;11095;44380;179;40.872568173;2021-12-09@02:18:35
v2.0.8;mulimex;18;56234;;97395;27048;294980;75268;301072;368;84.825866604;2021-12-09@02:20:17
v2.0.8;mulimex;18;56234;;97395;27048;294844;75261;301044;378;87.147814315;2021-12-09@02:21:48
v2.0.8;mulimex;18;56234;;97395;27048;295148;75264;301056;372;85.749551801;2021-12-09@02:23:18
v2.0.8;mulimex;18;56234;;97395;27048;294764;75250;301000;373;86.102422714;2021-12-09@02:24:48
v2.0.8;mulimex;18;56234;;97395;27048;294928;75268;301072;372;85.750423733;2021-12-09@02:26:18
v2.0.8;mulimex;18;56234;;97395;27048;294912;75279;301116;376;86.669508184;2021-12-09@02:27:48
v2.0.8;mulimex;18;56234;;97395;27048;294756;75265;301060;372;85.807379445;2021-12-09@02:29:18
v2.0.8;mulimex;18;56234;;97395;27048;294792;75240;300960;372;85.856400355;2021-12-09@02:30:48
v2.0.8;multi;32;56234;;102105;27070;352820;89735;358940;679;156.724959930;2021-12-09@02:33:47
v2.0.8;multi;32;56234;;102105;27070;352900;89768;359072;685;158.022130913;2021-12-09@02:36:29
v2.0.8;multi;32;56234;;102105;27070;352724;89723;358892;682;157.578659868;2021-12-09@02:39:11
v2.0.8;multi;32;56234;;102105;27070;352744;89750;359000;684;157.865235335;2021-12-09@02:41:53
v2.0.8;multi;32;56234;;102105;27070;352952;89751;359004;683;157.586056618;2021-12-09@02:44:35
v2.0.8;multi;32;56234;;102105;27070;352916;89739;358956;684;157.860741247;2021-12-09@02:47:17
v2.0.8;multi;32;56234;;102105;27070;352768;89712;358848;684;157.830419550;2021-12-09@02:49:59
v2.0.8;multi;32;56234;;102105;27070;353076;89768;359072;685;157.965420749;2021-12-09@02:52:41
v2.0.8;imex;32;56234;;102105;27070;188048;48630;194520;301;68.873587314;2021-12-09@02:54:14
v2.0.8;imex;32;56234;;102105;27070;188232;48612;194448;296;67.775865835;2021-12-09@02:55:25
v2.0.8;imex;32;56234;;102105;27070;188232;48635;194540;296;67.713965671;2021-12-09@02:56:37
v2.0.8;imex;32;56234;;102105;27070;188308;48595;194380;294;67.300473996;2021-12-09@02:57:48
v2.0.8;imex;32;56234;;102105;27070;188196;48604;194416;297;67.966663623;2021-12-09@02:59:00
v2.0.8;imex;32;56234;;102105;27070;188212;48593;194372;299;68.506095881;2021-12-09@03:00:12
v2.0.8;imex;32;56234;;102105;27070;188260;48609;194436;296;67.765148938;2021-12-09@03:01:23
v2.0.8;imex;32;56234;;102105;27070;188300;48624;194496;295;67.689075853;2021-12-09@03:02:35
v2.0.8;single;32;56234;;102105;27070;41008;11845;47380;314;71.812278825;2021-12-09@03:04:09
v2.0.8;single;32;56234;;102105;27070;41468;11856;47424;307;70.206675400;2021-12-09@03:05:23
v2.0.8;single;32;56234;;102105;27070;41492;11852;47408;308;70.420815006;2021-12-09@03:06:37
v2.0.8;single;32;56234;;102105;27070;41152;11852;47408;307;70.215297931;2021-12-09@03:07:51
v2.0.8;single;32;56234;;102105;27070;41376;11871;47484;303;69.291348679;2021-12-09@03:09:04
v2.0.8;single;32;56234;;102105;27070;41360;11840;47360;305;69.714203976;2021-12-09@03:10:18
v2.0.8;single;32;56234;;102105;27070;41244;11849;47396;311;71.085526216;2021-12-09@03:11:32
v2.0.8;single;32;56234;;102105;27070;41204;11869;47476;318;72.743029581;2021-12-09@03:12:49
v2.0.8;mulimex;32;56234;;102105;27070;471504;119440;477760;682;157.544319694;2021-12-09@03:15:49
v2.0.8;mulimex;32;56234;;102105;27070;471784;119493;477972;687;158.368983008;2021-12-09@03:18:32
v2.0.8;mulimex;32;56234;;102105;27070;471812;119469;477876;687;158.386644390;2021-12-09@03:21:14
v2.0.8;mulimex;32;56234;;102105;27070;471448;119446;477784;686;158.194186036;2021-12-09@03:23:57
v2.0.8;mulimex;32;56234;;102105;27070;471520;119452;477808;686;158.401780461;2021-12-09@03:26:40
v2.0.8;mulimex;32;56234;;102105;27070;471372;119407;477628;685;158.096997037;2021-12-09@03:29:22
v2.0.8;mulimex;32;56234;;102105;27070;471640;119440;477760;687;158.530682276;2021-12-09@03:32:05
v2.0.8;mulimex;32;56234;;102105;27070;471584;119483;477932;687;158.541124463;2021-12-09@03:34:48
v2.0.8;multi;56;56234;;104619;27074;573900;145002;580008;1215;280.398077334;2021-12-09@03:40:00
v2.0.8;multi;56;56234;;104619;27074;574072;145022;580088;1221;281.968479587;2021-12-09@03:44:47
v2.0.8;multi;56;56234;;104619;27074;574052;145064;580256;1219;281.554420970;2021-12-09@03:49:33
v2.0.8;multi;56;56234;;104619;27074;573896;145016;580064;1222;282.031923643;2021-12-09@03:54:20
v2.0.8;multi;56;56234;;104619;27074;573760;145016;580064;1224;281.715512892;2021-12-09@03:59:06
v2.0.8;multi;56;56234;;104619;27074;573972;145030;580120;1221;281.836097055;2021-12-09@04:03:53
v2.0.8;multi;56;56234;;104619;27074;573812;144986;579944;1223;281.716253380;2021-12-09@04:08:39
v2.0.8;multi;56;56234;;104619;27074;573896;144994;579976;1224;281.764882679;2021-12-09@04:13:26
v2.0.8;imex;56;56234;;104619;27074;269332;68886;275544;535;122.765102225;2021-12-09@04:16:06
v2.0.8;imex;56;56234;;104619;27074;269336;68875;275500;517;118.646660092;2021-12-09@04:18:08
v2.0.8;imex;56;56234;;104619;27074;269236;68805;275220;512;117.515803180;2021-12-09@04:20:10
v2.0.8;imex;56;56234;;104619;27074;269028;68830;275320;528;121.109350145;2021-12-09@04:22:15
v2.0.8;imex;56;56234;;104619;27074;269552;68896;275584;514;117.963522291;2021-12-09@04:24:16
v2.0.8;imex;56;56234;;104619;27074;268996;68817;275268;512;117.517070977;2021-12-09@04:26:18
v2.0.8;imex;56;56234;;104619;27074;269356;68844;275376;511;117.291517129;2021-12-09@04:28:19
v2.0.8;imex;56;56234;;104619;27074;269040;68836;275344;506;116.166008720;2021-12-09@04:30:19
v2.0.8;single;56;56234;;104619;27074;44348;12626;50504;547;125.502251256;2021-12-09@04:33:01
v2.0.8;single;56;56234;;104619;27074;44324;12620;50480;531;121.833247022;2021-12-09@04:35:07
v2.0.8;single;56;56234;;104619;27074;44236;12633;50532;533;122.328728488;2021-12-09@04:37:13
v2.0.8;single;56;56234;;104619;27074;44172;12622;50488;531;121.834201032;2021-12-09@04:39:18
v2.0.8;single;56;56234;;104619;27074;44068;12602;50408;533;122.345329114;2021-12-09@04:41:24
v2.0.8;single;56;56234;;104619;27074;44580;12638;50552;539;123.687200017;2021-12-09@04:43:31
v2.0.8;single;56;56234;;104619;27074;44320;12611;50444;536;123.013284308;2021-12-09@04:45:38
v2.0.8;single;56;56234;;104619;27074;44476;12642;50568;537;123.200488144;2021-12-09@04:47:45
v2.0.8;mulimex;56;56234;;104619;27074;769032;193772;775088;1220;281.545428608;2021-12-09@04:53:03
v2.0.8;mulimex;56;56234;;104619;27074;768960;193794;775176;1224;282.635176476;2021-12-09@04:57:51
v2.0.8;mulimex;56;56234;;104619;27074;768900;193760;775040;1223;282.262223337;2021-12-09@05:02:38
v2.0.8;mulimex;56;56234;;104619;27074;768984;193788;775152;1224;282.584243331;2021-12-09@05:07:26
v2.0.8;mulimex;56;56234;;104619;27074;769200;193764;775056;1224;282.551595087;2021-12-09@05:12:14
v2.0.8;mulimex;56;56234;;104619;27074;769172;193781;775124;1223;282.503140269;2021-12-09@05:17:01
v2.0.8;mulimex;56;56234;;104619;27074;769276;193781;775124;1223;282.592751664;2021-12-09@05:21:49
v2.0.8;mulimex;56;56234;;104619;27074;769024;193813;775252;1225;282.793893968;2021-12-09@05:26:37
v2.0.8;multi;100;56234;;106396;27105;977892;246003;984012;2267;523.926696862;2021-12-09@05:36:14
v2.0.8;multi;100;56234;;106396;27105;978152;246036;984144;2246;519.895864941;2021-12-09@05:45:00
v2.0.8;multi;100;56234;;106396;27105;978028;245997;983988;2253;520.939267948;2021-12-09@05:53:46
v2.0.8;multi;100;56234;;106396;27105;977692;245961;983844;2884;667.416313194;2021-12-09@06:05:00
v2.0.8;multi;100;56234;;106396;27105;978300;246075;984300;2235;517.771739337;2021-12-09@06:13:43
v2.0.8;multi;100;56234;;106396;27105;978076;246075;984300;2506;584.021092673;2021-12-09@06:23:33
v2.0.8;multi;100;56234;;106396;27105;977724;246026;984104;2244;520.745145256;2021-12-09@06:32:19
v2.0.8;multi;100;56234;;106396;27105;977984;246053;984212;2254;522.625676561;2021-12-09@06:41:08
v2.0.8;imex;100;56234;;106396;27105;415120;105351;421404;954;219.437474200;2021-12-09@06:45:52
v2.0.8;imex;100;56234;;106396;27105;414796;105291;421164;911;209.829620794;2021-12-09@06:49:26
v2.0.8;imex;100;56234;;106396;27105;414812;105273;421092;904;208.213314639;2021-12-09@06:52:58
v2.0.8;imex;100;56234;;106396;27105;414948;105270;421080;914;210.435671631;2021-12-09@06:56:33
v2.0.8;imex;100;56234;;106396;27105;414520;105205;420820;907;208.992456957;2021-12-09@07:00:06
v2.0.8;imex;100;56234;;106396;27105;415104;105332;421328;914;210.359145899;2021-12-09@07:03:40
v2.0.8;imex;100;56234;;106396;27105;414936;105244;420976;916;210.990511293;2021-12-09@07:07:15
v2.0.8;imex;100;56234;;106396;27105;415236;105322;421288;924;212.864787628;2021-12-09@07:10:52
v2.0.8;single;100;56234;;106396;27105;48900;13689;54756;988;227.390902194;2021-12-09@07:15:39
v2.0.8;single;100;56234;;106396;27105;48656;13705;54820;947;218.178643096;2021-12-09@07:19:21
v2.0.8;single;100;56234;;106396;27105;48380;13698;54792;953;219.684324595;2021-12-09@07:23:04
v2.0.8;single;100;56234;;106396;27105;48636;13725;54900;964;221.989491097;2021-12-09@07:26:50
v2.0.8;single;100;56234;;106396;27105;48760;13733;54932;947;218.187075110;2021-12-09@07:30:32
